municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/06/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/06/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/06/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;11:50:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/06/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/06/2023;11:20:00.0;0
